gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,fyr,gp,revt,unnpl,xrd,costat,mkvalt,gsector,gsubind,spcseccd
064821,20121231,2012,INDL,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,12,220.6500,586.0730,,0.0000,A,,60,60101040,800
064821,20131231,2013,FS,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,12,,696.5900,0.0000,,A,,60,60101040,800
064821,20131231,2013,INDL,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,12,252.9890,631.1510,,0.0000,A,,60,60101040,800
064821,20141231,2014,FS,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,12,,780.9390,0.0000,,A,,60,60101040,800
064821,20141231,2014,INDL,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,12,232.4960,727.4310,,0.0000,A,,60,60101040,800
064821,20151231,2015,FS,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,12,,894.0910,0.0000,,A,,60,60101040,800
064821,20151231,2015,INDL,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,12,299.3540,845.1250,,0.0000,A,,60,60101040,800
064821,20161231,2016,FS,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,12,,977.7770,0.0000,,A,,60,60101040,800
064821,20161231,2016,INDL,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,12,120.4630,921.5220,,0.0000,A,,60,60101040,800
064821,20171231,2017,FS,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,12,,1202.1260,0.0000,,A,13030.7926,60,60101040,800
064821,20171231,2017,INDL,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,12,400.9280,1143.5230,,0.0000,A,13030.7926,60,60101040,800
064821,20181231,2018,FS,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,12,,1583.1270,0.0000,,A,12793.0229,60,60101040,800
064821,20181231,2018,INDL,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,12,643.1110,1508.2030,,0.0000,A,12793.0229,60,60101040,800
064853,20100331,2009,INDL,C,D,STD,QRVO,QORVO INC,USD,3,446.5220,978.3930,,138.9600,A,1340.1479,45,45301020,940
064853,20110331,2010,INDL,C,D,STD,QRVO,QORVO INC,USD,3,471.2210,1051.7560,,141.0970,A,1765.1602,45,45301020,940
064853,20120331,2011,INDL,C,D,STD,QRVO,QORVO INC,USD,3,365.1050,871.3520,,151.6970,A,1379.4202,45,45301020,940
064853,20130331,2012,INDL,C,D,STD,QRVO,QORVO INC,USD,3,383.9370,964.1470,,178.7930,A,1490.4512,45,45301020,940
064853,20140331,2013,INDL,C,D,STD,QRVO,QORVO INC,USD,3,483.4130,1148.2310,,197.2690,A,2244.6810,45,45301020,940
064853,20150331,2014,INDL,C,D,STD,QRVO,QORVO INC,USD,3,912.9210,1710.9660,,257.4940,A,11880.0023,45,45301020,940
064853,20160331,2015,INDL,C,D,STD,QRVO,QORVO INC,USD,3,1436.9520,2610.7260,,448.7630,A,6421.5283,45,45301020,940
064853,20170331,2016,INDL,C,D,STD,QRVO,QORVO INC,USD,3,1551.9780,3032.5740,,470.8360,A,8670.3718,45,45301020,940
064853,20180331,2017,INDL,C,D,STD,QRVO,QORVO INC,USD,3,1573.7440,2973.5360,,445.1030,A,8899.3849,45,45301020,940
064853,20190331,2018,INDL,C,D,STD,QRVO,QORVO INC,USD,3,1632.6600,3090.3250,,450.4820,A,8540.3890,45,45301020,940
064891,20100331,2009,INDL,C,D,STD,RL,RALPH LAUREN CORP,USD,3,2899.1000,4978.9000,,0.0000,A,8350.9280,25,25203010,976
064891,20110331,2010,INDL,C,D,STD,RL,RALPH LAUREN CORP,USD,3,3318.3000,5660.3000,,0.0000,A,11684.9250,25,25203010,976
064891,20120331,2011,INDL,C,D,STD,RL,RALPH LAUREN CORP,USD,3,3998.1000,6859.5000,,0.0000,A,16160.3910,25,25203010,976
064891,20130331,2012,INDL,C,D,STD,RL,RALPH LAUREN CORP,USD,3,4155.8000,6944.8000,,0.0000,A,15390.2790,25,25203010,976
064891,20140331,2013,INDL,C,D,STD,RL,RALPH LAUREN CORP,USD,3,4310.0000,7450.0000,,0.0000,A,14274.4910,25,25203010,976
064891,20150331,2014,INDL,C,D,STD,RL,RALPH LAUREN CORP,USD,3,4378.0000,7620.0000,,0.0000,A,11348.4500,25,25203010,976
064891,20160331,2015,INDL,C,D,STD,RL,RALPH LAUREN CORP,USD,3,4207.0000,7405.0000,,0.0000,A,7979.9540,25,25203010,976
064891,20170331,2016,INDL,C,D,STD,RL,RALPH LAUREN CORP,USD,3,3849.0000,6652.8000,,,A,6611.2200,25,25203010,976
064891,20180331,2017,INDL,C,D,STD,RL,RALPH LAUREN CORP,USD,3,3759.3000,6182.3000,,,A,9089.3400,25,25203010,976
064891,20190331,2018,INDL,C,D,STD,RL,RALPH LAUREN CORP,USD,3,3893.2000,6313.0000,,,A,10128.0080,25,25203010,976
064925,20101231,2010,FS,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,,1639.5600,0.0000,,A,12071.1339,60,60101040,800
064925,20101231,2010,INDL,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,730.6270,1595.8450,,0.0000,A,12071.1339,60,60101040,800
064925,20111231,2011,FS,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,,1898.5150,0.0000,,A,,60,60101040,800
064925,20111231,2011,INDL,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,791.0480,1850.3370,,0.0000,A,,60,60101040,800
064925,20121231,2012,FS,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,,1981.1030,0.0000,,A,16040.9018,60,60101040,800
064925,20121231,2012,INDL,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,798.2740,1936.8250,,0.0000,A,16040.9018,60,60101040,800
064925,20131231,2013,FS,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,,2289.9860,0.0000,,A,,60,60101040,800
064925,20131231,2013,INDL,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,881.4880,2221.8340,,0.0000,A,,60,60101040,800
064925,20141231,2014,FS,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,,2640.0850,0.0000,,A,19704.2407,60,60101040,800
064925,20141231,2014,INDL,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,926.4710,2419.5700,,0.0000,A,19704.2407,60,60101040,800
064925,20151231,2015,FS,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,,2929.8230,0.0000,,A,,60,60101040,800
064925,20151231,2015,INDL,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,975.8370,2519.7150,,0.0000,A,,60,60101040,800
064925,20161231,2016,FS,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,,2688.1000,0.0000,,A,19343.7062,60,60101040,800
064925,20161231,2016,INDL,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,950.9770,2568.3970,,0.0000,A,19343.7062,60,60101040,800
064925,20171231,2017,FS,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,,2691.5020,0.0000,,A,,60,60101040,800
064925,20171231,2017,INDL,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,1043.1860,2622.7690,,0.0000,A,,60,60101040,800
064925,20181231,2018,FS,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,,2976.3780,0.0000,,A,17384.2479,60,60101040,800
064925,20181231,2018,INDL,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,12,1048.1910,2728.2560,,0.0000,A,17384.2479,60,60101040,800
065290,20101231,2010,FS,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,,1272.4110,0.0000,,A,5286.4381,60,60101040,800
065290,20101231,2010,INDL,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,484.2810,1142.9990,,0.0000,A,5286.4381,60,60101040,800
065290,20111231,2011,FS,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,,1778.1170,0.0000,,A,5716.5791,60,60101040,800
065290,20111231,2011,INDL,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,511.8660,1267.0150,,0.0000,A,5716.5791,60,60101040,800
065290,20121231,2012,FS,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,,1532.5030,0.0000,,A,6994.3125,60,60101040,800
065290,20121231,2012,INDL,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,599.0450,1478.2920,,0.0000,A,6994.3125,60,60101040,800
065290,20131231,2013,FS,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,,1493.7650,0.0000,,A,,60,60101040,800
065290,20131231,2013,INDL,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,595.7950,1481.0590,,0.0000,A,,60,60101040,800
065290,20141231,2014,FS,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,,1766.3570,0.0000,,A,11583.6215,60,60101040,800
065290,20141231,2014,INDL,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,644.9700,1549.0130,,0.0000,A,11583.6215,60,60101040,800
065290,20151231,2015,FS,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,,1919.8830,0.0000,,A,,60,60101040,800
065290,20151231,2015,INDL,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,548.0580,1676.1050,,0.0000,A,,60,60101040,800
065290,20161231,2016,FS,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,,2174.3730,0.0000,,A,,60,60101040,800
065290,20161231,2016,INDL,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,463.1020,1878.6510,,0.0000,A,,60,60101040,800
065290,20171231,2017,FS,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,,1475.1180,0.0000,,A,9366.6068,60,60101040,800
065290,20171231,2017,INDL,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,560.7110,1534.9490,,0.0000,A,9366.6068,60,60101040,800
065290,20181231,2018,FS,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,,1373.8740,0.0000,,A,6617.7307,60,60101040,800
065290,20181231,2018,INDL,C,D,STD,SLG,SL GREEN REALTY CORP,USD,12,508.4900,1236.6600,,0.0000,A,6617.7307,60,60101040,800
065417,20101231,2010,INDL,C,D,STD,YUM,YUM BRANDS INC,USD,12,3808.0000,11343.0000,,33.0000,A,23004.4500,25,25301040,978
065417,20111231,2011,INDL,C,D,STD,YUM,YUM BRANDS INC,USD,12,4116.0000,12626.0000,,34.0000,A,27144.6000,25,25301040,978
065417,20121231,2012,INDL,C,D,STD,YUM,YUM BRANDS INC,USD,12,4421.0000,13633.0000,,30.0000,A,29946.4000,25,25301040,978
065417,20131231,2013,INDL,C,D,STD,YUM,YUM BRANDS INC,USD,12,4297.0000,13084.0000,,31.0000,A,33495.2300,25,25301040,978
065417,20141231,2014,INDL,C,D,STD,YUM,YUM BRANDS INC,USD,12,4326.0000,13279.0000,,30.0000,A,31616.9000,25,25301040,978
065417,20151231,2015,INDL,C,D,STD,YUM,YUM BRANDS INC,USD,12,4485.0000,13105.0000,,28.0000,A,30681.0000,25,25301040,978
065417,20161231,2016,INDL,C,D,STD,YUM,YUM BRANDS INC,USD,12,3174.0000,6366.0000,,24.0000,A,22482.1500,25,25301040,978
065417,20171231,2017,INDL,C,D,STD,YUM,YUM BRANDS INC,USD,12,3172.0000,5878.0000,,22.0000,A,27094.5200,25,25301040,978
065417,20181231,2018,INDL,C,D,STD,YUM,YUM BRANDS INC,USD,12,2847.0000,5688.0000,,,A,28127.5200,25,25301040,978
065609,20101231,2010,INDL,C,D,STD,CHRW,C H ROBINSON WORLDWIDE INC,USD,12,1497.3470,9274.3050,,,A,13315.3891,20,20301010,600
065609,20111231,2011,INDL,C,D,STD,CHRW,C H ROBINSON WORLDWIDE INC,USD,12,1665.1560,10336.3460,,,A,11404.9130,20,20301010,600
065609,20121231,2012,INDL,C,D,STD,CHRW,C H ROBINSON WORLDWIDE INC,USD,12,1755.6610,11359.1130,,,A,10199.0929,20,20301010,600
065609,20131231,2013,INDL,C,D,STD,CHRW,C H ROBINSON WORLDWIDE INC,USD,12,1892.7390,12752.0760,,,A,8763.9950,20,20301010,600
065609,20141231,2014,INDL,C,D,STD,CHRW,C H ROBINSON WORLDWIDE INC,USD,12,2064.6610,13470.0670,,,A,10968.2396,20,20301010,600
065609,20151231,2015,INDL,C,D,STD,CHRW,C H ROBINSON WORLDWIDE INC,USD,12,2334.8890,13476.0840,,,A,8897.0791,20,20301010,600
065609,20161231,2016,INDL,C,D,STD,CHRW,C H ROBINSON WORLDWIDE INC,USD,12,2352.1970,13144.4130,,,A,10348.5611,20,20301010,600
065609,20171231,2017,INDL,C,D,STD,CHRW,C H ROBINSON WORLDWIDE INC,USD,12,2461.0270,14869.3800,,,A,12431.7968,20,20301010,600
065609,20181231,2018,INDL,C,D,STD,CHRW,C H ROBINSON WORLDWIDE INC,USD,12,2801.9640,16631.1720,,,A,11544.2116,20,20301010,600
065772,20101231,2010,INDL,C,D,STD,MTD,METTLER-TOLEDO INTL INC,USD,12,1058.2400,1968.1780,,97.0280,A,4902.9843,35,35203010,925
065772,20111231,2011,INDL,C,D,STD,MTD,METTLER-TOLEDO INTL INC,USD,12,1238.9550,2309.3280,,116.1390,A,4666.1589,35,35203010,925
065772,20121231,2012,INDL,C,D,STD,MTD,METTLER-TOLEDO INTL INC,USD,12,1274.2190,2341.5280,,112.5300,A,5878.2530,35,35203010,925
065772,20131231,2013,INDL,C,D,STD,MTD,METTLER-TOLEDO INTL INC,USD,12,1316.7520,2378.9720,,116.3460,A,7153.2513,35,35203010,925
065772,20141231,2014,INDL,C,D,STD,MTD,METTLER-TOLEDO INTL INC,USD,12,1392.0820,2485.9830,,123.2970,A,8542.3778,35,35203010,925
065772,20151231,2015,INDL,C,D,STD,MTD,METTLER-TOLEDO INTL INC,USD,12,1384.8290,2395.4470,,119.0760,A,9187.0317,35,35203010,925
065772,20161231,2016,INDL,C,D,STD,MTD,METTLER-TOLEDO INTL INC,USD,12,1468.0780,2508.2570,,119.9680,A,10890.9312,35,35203010,925
065772,20171231,2017,INDL,C,D,STD,MTD,METTLER-TOLEDO INTL INC,USD,12,1606.6000,2725.0530,,129.2650,A,15823.1603,35,35203010,925
065772,20181231,2018,INDL,C,D,STD,MTD,METTLER-TOLEDO INTL INC,USD,12,1721.5450,2935.5860,,141.0710,A,14095.3848,35,35203010,925
066065,20101231,2010,INDL,C,D,STD,URI,UNITED RENTALS INC,USD,12,1047.0000,2237.0000,,,A,1379.1278,20,20107010,976
066065,20111231,2011,INDL,C,D,STD,URI,UNITED RENTALS INC,USD,12,1321.0000,2611.0000,,0.0000,A,1858.0449,20,20107010,976
066065,20121231,2012,INDL,C,D,STD,URI,UNITED RENTALS INC,USD,12,2323.0000,4117.0000,,0.0000,A,4232.6317,20,20107010,976
066065,20131231,2013,INDL,C,D,STD,URI,UNITED RENTALS INC,USD,12,2883.0000,4955.0000,,0.0000,A,7271.8776,20,20107010,976
066065,20141231,2014,INDL,C,D,STD,URI,UNITED RENTALS INC,USD,12,3388.0000,5685.0000,,0.0000,A,9984.5348,20,20107010,976
066065,20151231,2015,INDL,C,D,STD,URI,UNITED RENTALS INC,USD,12,3485.0000,5817.0000,,0.0000,A,6657.4310,20,20107010,976
066065,20161231,2016,INDL,C,D,STD,URI,UNITED RENTALS INC,USD,12,3428.0000,5762.0000,,0.0000,A,8892.1588,20,20107010,976
066065,20171231,2017,INDL,C,D,STD,URI,UNITED RENTALS INC,USD,12,3975.0000,6641.0000,,0.0000,A,14520.2062,20,20107010,976
066065,20181231,2018,INDL,C,D,STD,URI,UNITED RENTALS INC,USD,12,4793.0000,8047.0000,,0.0000,A,8189.3787,20,20107010,976
066368,20101231,2010,INDL,C,D,STD,VRSN,VERISIGN INC,USD,12,591.5570,680.5780,,53.6640,A,5643.2851,45,45102030,940
066368,20111231,2011,INDL,C,D,STD,VRSN,VERISIGN INC,USD,12,662.4380,771.9780,,53.2770,A,5694.5538,45,45102030,940
066368,20121231,2012,INDL,C,D,STD,VRSN,VERISIGN INC,USD,12,760.8110,873.5920,,61.6940,A,5954.6774,45,45102030,940
066368,20131231,2013,INDL,C,D,STD,VRSN,VERISIGN INC,USD,12,838.7290,965.0870,,70.2970,A,7994.0207,45,45102030,940
066368,20141231,2014,INDL,C,D,STD,VRSN,VERISIGN INC,USD,12,885.3820,1010.1170,,67.7770,A,6751.7640,45,45102030,940
066368,20151231,2015,INDL,C,D,STD,VRSN,VERISIGN INC,USD,12,928.0690,1059.3660,,63.7180,A,9615.8899,45,45102030,940
066368,20161231,2016,INDL,C,D,STD,VRSN,VERISIGN INC,USD,12,1002.0920,1142.1670,,59.1000,A,7842.1324,45,45102030,940
066368,20171231,2017,INDL,C,D,STD,VRSN,VERISIGN INC,USD,12,1021.6470,1165.0950,,52.3420,A,11168.3140,45,45102030,940
066368,20181231,2018,INDL,C,D,STD,VRSN,VERISIGN INC,USD,12,1071.2020,1214.9690,,57.8840,A,17800.2867,45,45102030,940
066446,20101231,2010,INDL,C,D,STD,PWR,QUANTA SERVICES INC,USD,12,741.9300,3931.2180,,,A,4292.3417,20,20103010,925
066446,20111231,2011,INDL,C,D,STD,PWR,QUANTA SERVICES INC,USD,12,769.2670,4623.8290,,,A,4525.8125,20,20103010,925
066446,20121231,2012,INDL,C,D,STD,PWR,QUANTA SERVICES INC,USD,12,1058.0100,5920.2690,,,A,5817.6822,20,20103010,925
066446,20131231,2013,INDL,C,D,STD,PWR,QUANTA SERVICES INC,USD,12,1189.5630,6522.8420,,,A,6830.9411,20,20103010,925
066446,20141231,2014,INDL,C,D,STD,PWR,QUANTA SERVICES INC,USD,12,1391.6300,7851.2500,,,A,6193.1649,20,20103010,925
066446,20151231,2015,INDL,C,D,STD,PWR,QUANTA SERVICES INC,USD,12,1086.5100,7572.4360,,,A,3235.6058,20,20103010,925
066446,20161231,2016,INDL,C,D,STD,PWR,QUANTA SERVICES INC,USD,12,1184.0400,7651.3190,,,A,5270.2261,20,20103010,925
066446,20171231,2017,INDL,C,D,STD,PWR,QUANTA SERVICES INC,USD,12,1425.6680,9466.4780,,,A,6016.2131,20,20103010,925
066446,20181231,2018,INDL,C,D,STD,PWR,QUANTA SERVICES INC,USD,12,1682.4830,11171.4230,,,A,4261.8590,20,20103010,925
100243,20100630,2010,INDL,C,D,STD,AMCR,AMCOR PLC,USD,6,1862.8870,8352.3760,,46.8100,A,,15,15103020,970
100243,20110630,2011,INDL,C,D,STD,AMCR,AMCOR PLC,USD,6,2827.3450,13320.8800,,100.0220,A,,15,15103020,970
100243,20120630,2012,INDL,C,D,STD,AMCR,AMCOR PLC,USD,6,2620.4160,12480.6520,,69.7070,A,,15,15103020,970
100243,20130630,2013,INDL,C,D,STD,AMCR,AMCOR PLC,USD,6,2448.4290,11387.7870,,60.1220,A,,15,15103020,970
100243,20140630,2014,INDL,C,D,STD,AMCR,AMCOR PLC,USD,6,2318.3830,10231.5000,,71.6450,A,,15,15103020,970
100243,20150630,2015,INDL,C,D,STD,AMCR,AMCOR PLC,USD,6,2258.9000,9611.8000,,62.9000,A,,15,15103020,970
100243,20160630,2016,INDL,C,D,STD,AMCR,AMCOR PLC,USD,6,2316.3000,9421.3000,,67.4000,A,,15,15103020,970
100243,20170630,2017,INDL,C,D,STD,AMCR,AMCOR PLC,USD,6,2234.4000,9101.0000,,69.1000,A,,15,15103020,970
100243,20180630,2018,INDL,C,D,STD,AMCR,AMCOR PLC,USD,6,2177.6000,9319.1000,,65.5000,A,,15,15103020,970
100873,20101231,2010,INDL,C,D,STD,NLSN,NIELSEN HOLDINGS PLC,USD,12,2926.0000,5126.0000,,,A,,20,20202020,976
100873,20111231,2011,INDL,C,D,STD,NLSN,NIELSEN HOLDINGS PLC,USD,12,3256.0000,5532.0000,,,A,10677.9491,20,20202020,976
100873,20121231,2012,INDL,C,D,STD,NLSN,NIELSEN HOLDINGS PLC,USD,12,3317.0000,5612.0000,,,A,11089.4868,20,20202020,976
100873,20131231,2013,INDL,C,D,STD,NLSN,NIELSEN HOLDINGS PLC,USD,12,3288.0000,5703.0000,,,A,17375.5602,20,20202020,976
100873,20141231,2014,INDL,C,D,STD,NLSN,NIELSEN HOLDINGS PLC,USD,12,3661.0000,6288.0000,,,A,16673.4653,20,20202020,976
100873,20151231,2015,INDL,C,D,STD,NLSN,NIELSEN HOLDINGS PLC,USD,12,3627.0000,6172.0000,,,A,16884.9508,20,20202020,976
100873,20161231,2016,INDL,C,D,STD,NLSN,NIELSEN HOLDINGS PLC,USD,12,3689.0000,6309.0000,,,A,15007.4447,20,20202020,976
100873,20171231,2017,INDL,C,D,STD,NLSN,NIELSEN HOLDINGS PLC,USD,12,3792.0000,6572.0000,,,A,12956.3980,20,20202020,976
100873,20181231,2018,INDL,C,D,STD,NLSN,NIELSEN HOLDINGS PLC,USD,12,3694.0000,6515.0000,,,A,8288.4958,20,20202020,976
104432,20101231,2010,INDL,C,D,STD,NCLH,NORWEGIAN CRUISE LINE HLDGS,USD,12,664.9520,2012.1280,,,A,,25,25301020,
104432,20111231,2011,INDL,C,D,STD,NCLH,NORWEGIAN CRUISE LINE HLDGS,USD,12,751.4480,2219.3240,,,A,,25,25301020,
104432,20121231,2012,INDL,C,D,STD,NCLH,NORWEGIAN CRUISE LINE HLDGS,USD,12,797.8130,2276.2460,,,A,,25,25301020,
104432,20131231,2013,INDL,C,D,STD,NCLH,NORWEGIAN CRUISE LINE HLDGS,USD,12,912.6350,2570.2940,,,A,7277.0252,25,25301020,
104432,20141231,2014,INDL,C,D,STD,NCLH,NORWEGIAN CRUISE LINE HLDGS,USD,12,1179.2570,3125.8810,,,A,10643.9788,25,25301020,
104432,20151231,2015,INDL,C,D,STD,NCLH,NORWEGIAN CRUISE LINE HLDGS,USD,12,1692.9180,4345.0480,,,A,13349.9590,25,25301020,
104432,20161231,2016,INDL,C,D,STD,NCLH,NORWEGIAN CRUISE LINE HLDGS,USD,12,2024.1150,4874.3400,,,A,9664.6873,25,25301020,
104432,20171231,2017,INDL,C,D,STD,NCLH,NORWEGIAN CRUISE LINE HLDGS,USD,12,2332.5310,5396.1750,,,A,12169.1693,25,25301020,
104432,20181231,2018,INDL,C,D,STD,NCLH,NORWEGIAN CRUISE LINE HLDGS,USD,12,2678.0500,6055.1260,,,A,9226.2259,25,25301020,
105365,20101231,2010,INDL,C,D,STD,AMT,AMERICAN TOWER CORP,USD,12,1474.8730,1985.3350,,,A,20587.6803,60,60101080,974
105365,20111231,2011,INDL,C,D,STD,AMT,AMERICAN TOWER CORP,USD,12,1770.1730,2443.5320,,,A,23622.4564,60,60101080,974
105365,20121231,2012,INDL,C,D,STD,AMT,AMERICAN TOWER CORP,USD,12,2131.3960,2875.9600,,,A,30528.6816,60,60101080,974
105365,20131231,2013,INDL,C,D,STD,AMT,AMERICAN TOWER CORP,USD,12,2466.1950,3361.4070,,,A,31518.0445,60,60101080,974
105365,20141231,2014,INDL,C,D,STD,AMT,AMERICAN TOWER CORP,USD,12,2979.5660,4100.0480,,,A,39213.6962,60,60101080,974
105365,20151231,2015,INDL,C,D,STD,AMT,AMERICAN TOWER CORP,USD,12,3432.8480,4771.5160,,,A,41095.6508,60,60101080,974
105365,20161231,2016,INDL,C,D,STD,AMT,AMERICAN TOWER CORP,USD,12,3947.8350,5785.6680,,,A,45136.2450,60,60101080,974
105365,20171231,2017,INDL,C,D,STD,AMT,AMERICAN TOWER CORP,USD,12,4366.9000,6663.9000,,,A,61179.7494,60,60101080,974
105365,20181231,2018,INDL,C,D,STD,AMT,AMERICAN TOWER CORP,USD,12,4757.1000,7106.4000,,,A,69771.2814,60,60101080,974
110179,20101231,2010,FS,C,D,STD,VTR,VENTAS INC,USD,12,,1016.2030,0.0000,,A,,60,60101050,800
110179,20101231,2010,INDL,C,D,STD,VTR,VENTAS INC,USD,12,485.1320,1016.2030,,0.0000,A,,60,60101050,800
110179,20111231,2011,FS,C,D,STD,VTR,VENTAS INC,USD,12,,1764.9390,0.0000,,A,15922.0402,60,60101050,800
110179,20111231,2011,INDL,C,D,STD,VTR,VENTAS INC,USD,12,629.7060,1764.9390,,0.0000,A,15922.0402,60,60101050,800
110179,20121231,2012,FS,C,D,STD,VTR,VENTAS INC,USD,12,,2503.4530,0.0000,,A,,60,60101050,800
110179,20121231,2012,INDL,C,D,STD,VTR,VENTAS INC,USD,12,798.2470,2503.4530,,0.0000,A,,60,60101050,800
110179,20131231,2013,FS,C,D,STD,VTR,VENTAS INC,USD,12,,2809.5450,0.0000,,A,,60,60101050,800
110179,20131231,2013,INDL,C,D,STD,VTR,VENTAS INC,USD,12,969.6390,2809.5450,,0.0000,A,,60,60101050,800
110179,20141231,2014,FS,C,D,STD,VTR,VENTAS INC,USD,12,,3093.5770,0.0000,,A,21400.3707,60,60101050,800
110179,20141231,2014,INDL,C,D,STD,VTR,VENTAS INC,USD,12,1036.5060,3075.6070,,0.0000,A,21400.3707,60,60101050,800
110179,20151231,2015,FS,C,D,STD,VTR,VENTAS INC,USD,12,,3303.5580,0.0000,,A,,60,60101050,800
110179,20151231,2015,INDL,C,D,STD,VTR,VENTAS INC,USD,12,980.7160,3284.9780,,0.0000,A,,60,60101050,800
110179,20161231,2016,FS,C,D,STD,VTR,VENTAS INC,USD,12,,3546.0830,0.0000,,A,,60,60101050,800
110179,20161231,2016,INDL,C,D,STD,VTR,VENTAS INC,USD,12,1106.8830,3447.8800,,0.0000,A,,60,60101050,800
110179,20171231,2017,FS,C,D,STD,VTR,VENTAS INC,USD,12,,4290.8610,0.0000,,A,,60,60101050,800
110179,20171231,2017,INDL,C,D,STD,VTR,VENTAS INC,USD,12,1199.1770,3573.5880,,0.0000,A,,60,60101050,800
110179,20181231,2018,FS,C,D,STD,VTR,VENTAS INC,USD,12,,3737.0230,0.0000,,A,20891.5535,60,60101050,800
110179,20181231,2018,INDL,C,D,STD,VTR,VENTAS INC,USD,12,1079.8390,3690.7760,,0.0000,A,20891.5535,60,60101050,800
111864,20101231,2010,INDL,C,D,STD,CTSH,COGNIZANT TECH SOLUTIONS,USD,12,1937.8200,4592.3890,,,A,22275.8359,45,45102010,940
111864,20111231,2011,INDL,C,D,STD,CTSH,COGNIZANT TECH SOLUTIONS,USD,12,2582.5340,6121.1560,,,A,19492.7469,45,45102010,940
111864,20121231,2012,INDL,C,D,STD,CTSH,COGNIZANT TECH SOLUTIONS,USD,12,3068.2310,7346.4720,,,A,22288.8123,45,45102010,940
111864,20131231,2013,INDL,C,D,STD,CTSH,COGNIZANT TECH SOLUTIONS,USD,12,3577.7200,8843.1890,,,A,30684.1867,45,45102010,940
111864,20141231,2014,INDL,C,D,STD,CTSH,COGNIZANT TECH SOLUTIONS,USD,12,4121.5630,10262.6810,,,A,32090.8987,45,45102010,940
111864,20151231,2015,INDL,C,D,STD,CTSH,COGNIZANT TECH SOLUTIONS,USD,12,4975.8000,12416.0000,,,A,36552.1800,45,45102010,940
111864,20161231,2016,INDL,C,D,STD,CTSH,COGNIZANT TECH SOLUTIONS,USD,12,5379.0000,13487.0000,,,A,34066.2400,45,45102010,940
111864,20171231,2017,INDL,C,D,STD,CTSH,COGNIZANT TECH SOLUTIONS,USD,12,5658.0000,14810.0000,,,A,41759.7600,45,45102010,940
111864,20181231,2018,INDL,C,D,STD,CTSH,COGNIZANT TECH SOLUTIONS,USD,12,6287.0000,16125.0000,,,A,36627.9600,45,45102010,940
112168,20101231,2010,INDL,C,D,STD,RSG,REPUBLIC SERVICES INC,USD,12,3341.8000,8106.6000,,,A,11457.2820,20,20201050,925
